trip_id,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,dpcapacity_start,to_station_id,dpcapacity_end
2354537,Male,2014-06-30 19:01:00,2014-06-30 19:08:00,6.783333333333332,73.0,tstorms,81,39.0,337,19.0
2354536,Male,2014-06-30 19:01:00,2014-06-30 19:04:00,2.6333333333333333,73.0,tstorms,80,19.0,198,19.0
2354535,Male,2014-06-30 19:01:00,2014-06-30 19:08:00,6.2333333333333325,73.0,tstorms,81,39.0,181,31.0
2354534,Male,2014-06-30 19:01:00,2014-06-30 19:09:00,7.75,73.0,tstorms,199,15.0,91,31.0
2354533,Male,2014-06-30 19:01:00,2014-06-30 19:12:00,10.933333333333335,73.0,tstorms,191,23.0,74,23.0
2354530,Male,2014-06-30 19:01:00,2014-06-30 19:22:00,21.383333333333333,73.0,tstorms,50,27.0,237,15.0
2354529,Male,2014-06-30 19:01:00,2014-06-30 19:12:00,11.633333333333333,73.0,tstorms,100,23.0,301,19.0
2354526,Male,2014-06-30 19:00:00,2014-06-30 19:12:00,11.683333333333335,73.0,tstorms,301,19.0,324,15.0
2354524,Male,2014-06-30 19:00:00,2014-06-30 19:04:00,4.266666666666667,73.0,tstorms,289,19.0,94,19.0
2354522,Male,2014-06-30 19:00:00,2014-06-30 19:02:00,2.6,73.0,tstorms,295,15.0,325,15.0
2354521,Female,2014-06-30 19:00:00,2014-06-30 19:10:00,10.616666666666667,73.0,tstorms,74,23.0,289,19.0
2354571,Female,2014-06-30 18:53:00,2014-06-30 19:13:00,20.05,82.0,tstorms,29,15.0,290,15.0
2354519,Male,2014-06-30 18:59:00,2014-06-30 19:05:00,5.316666666666666,82.0,tstorms,115,23.0,300,15.0
2354518,Male,2014-06-30 18:59:00,2014-06-30 19:10:00,10.516666666666667,82.0,tstorms,24,15.0,191,23.0
2354516,Male,2014-06-30 18:59:00,2014-06-30 19:03:00,4.416666666666667,82.0,tstorms,321,19.0,33,27.0
2354513,Male,2014-06-30 18:59:00,2014-06-30 19:14:00,14.8,82.0,tstorms,211,19.0,91,31.0
2354512,Male,2014-06-30 18:57:00,2014-06-30 19:11:00,14.8,82.0,tstorms,315,11.0,290,15.0
2354504,Male,2014-06-30 18:58:00,2014-06-30 19:03:00,4.5,82.0,tstorms,55,15.0,57,15.0
2354501,Male,2014-06-30 18:57:00,2014-06-30 19:05:00,7.783333333333332,82.0,tstorms,276,11.0,158,15.0
2354500,Female,2014-06-30 18:57:00,2014-06-30 19:03:00,5.583333333333332,82.0,tstorms,21,15.0,198,19.0
2354499,Female,2014-06-30 18:57:00,2014-06-30 19:02:00,5.4,82.0,tstorms,248,15.0,121,15.0
2354497,Male,2014-06-30 18:57:00,2014-06-30 19:19:00,22.25,82.0,tstorms,337,19.0,216,15.0
2354496,Male,2014-06-30 18:57:00,2014-06-30 19:03:00,5.65,82.0,tstorms,86,15.0,48,27.0
2354494,Female,2014-06-30 18:57:00,2014-06-30 19:13:00,16.016666666666666,82.0,tstorms,77,23.0,128,15.0
2354493,Male,2014-06-30 18:57:00,2014-06-30 19:08:00,11.483333333333333,82.0,tstorms,301,19.0,54,19.0
2354490,Male,2014-06-30 18:55:00,2014-06-30 19:03:00,7.683333333333334,82.0,tstorms,174,23.0,175,19.0
2354488,Male,2014-06-30 18:56:00,2014-06-30 19:04:00,7.433333333333334,82.0,tstorms,302,19.0,220,19.0
2354487,Male,2014-06-30 18:56:00,2014-06-30 19:05:00,8.833333333333334,82.0,tstorms,118,19.0,34,15.0
2354486,Male,2014-06-30 18:56:00,2014-06-30 19:08:00,11.933333333333335,82.0,tstorms,268,15.0,224,19.0
2354485,Male,2014-06-30 18:56:00,2014-06-30 19:07:00,11.816666666666665,82.0,tstorms,98,15.0,176,19.0
2354484,Male,2014-06-30 18:56:00,2014-06-30 19:05:00,8.833333333333334,82.0,tstorms,152,15.0,256,15.0
2354483,Male,2014-06-30 18:55:00,2014-06-30 18:59:00,3.8,82.0,tstorms,28,15.0,225,15.0
2354482,Female,2014-06-30 18:55:00,2014-06-30 19:01:00,5.233333333333333,82.0,tstorms,118,19.0,94,19.0
2354481,Female,2014-06-30 18:55:00,2014-06-30 19:19:00,23.9,82.0,tstorms,232,23.0,156,15.0
2354480,Male,2014-06-30 18:55:00,2014-06-30 19:04:00,9.033333333333333,82.0,tstorms,74,23.0,331,19.0
2354479,Male,2014-06-30 18:55:00,2014-06-30 19:00:00,4.45,82.0,tstorms,100,23.0,66,19.0
2354476,Female,2014-06-30 18:55:00,2014-06-30 19:17:00,21.48333333333333,82.0,tstorms,177,15.0,314,15.0
2354475,Male,2014-06-30 18:55:00,2014-06-30 18:57:00,2.0,82.0,tstorms,60,19.0,93,15.0
2354474,Female,2014-06-30 18:54:00,2014-06-30 19:04:00,9.733333333333333,82.0,tstorms,14,15.0,109,19.0
2354473,Male,2014-06-30 18:52:00,2014-06-30 18:59:00,7.166666666666668,82.0,tstorms,49,27.0,112,15.0
2354472,Female,2014-06-30 18:54:00,2014-06-30 19:01:00,6.816666666666666,82.0,tstorms,73,19.0,81,39.0
2354471,Female,2014-06-30 18:55:00,2014-06-30 19:01:00,6.083333333333332,82.0,tstorms,158,15.0,213,15.0
2354467,Male,2014-06-30 18:54:00,2014-06-30 18:59:00,4.883333333333334,82.0,tstorms,138,15.0,289,19.0
2354465,Male,2014-06-30 18:54:00,2014-06-30 19:04:00,9.6,82.0,tstorms,85,23.0,51,31.0
2354463,Male,2014-06-30 18:54:00,2014-06-30 19:02:00,8.216666666666667,82.0,tstorms,77,23.0,84,19.0
2354462,Male,2014-06-30 18:54:00,2014-06-30 18:59:00,5.366666666666666,82.0,tstorms,49,27.0,77,23.0
2354461,Male,2014-06-30 18:54:00,2014-06-30 19:02:00,8.583333333333334,82.0,tstorms,301,19.0,212,31.0
2354460,Male,2014-06-30 18:54:00,2014-06-30 18:59:00,5.416666666666668,82.0,tstorms,51,31.0,52,31.0
2354457,Male,2014-06-30 18:53:00,2014-06-30 19:00:00,6.883333333333334,82.0,tstorms,77,23.0,175,19.0
2354456,Male,2014-06-30 18:53:00,2014-06-30 19:22:00,28.816666666666666,82.0,tstorms,81,39.0,296,15.0
2354455,Male,2014-06-30 18:53:00,2014-06-30 18:59:00,5.616666666666666,82.0,tstorms,345,15.0,247,15.0
2354454,Female,2014-06-30 18:53:00,2014-06-30 19:09:00,16.133333333333333,82.0,tstorms,17,15.0,305,15.0
2354452,Male,2014-06-30 18:53:00,2014-06-30 18:57:00,4.0,82.0,tstorms,73,19.0,66,19.0
2354451,Male,2014-06-30 18:53:00,2014-06-30 19:00:00,7.133333333333334,82.0,tstorms,198,19.0,98,15.0
2354450,Male,2014-06-30 18:53:00,2014-06-30 19:18:00,24.8,82.0,tstorms,177,15.0,199,15.0
2354447,Male,2014-06-30 18:52:00,2014-06-30 18:57:00,5.216666666666667,82.0,tstorms,282,15.0,274,15.0
2354446,Male,2014-06-30 18:52:00,2014-06-30 18:56:00,4.183333333333334,82.0,tstorms,152,15.0,190,15.0
2354444,Male,2014-06-30 18:52:00,2014-06-30 18:56:00,4.266666666666667,82.0,tstorms,91,31.0,56,19.0
2354441,Male,2014-06-30 18:52:00,2014-06-30 18:59:00,7.333333333333332,82.0,tstorms,55,15.0,75,23.0
2354440,Male,2014-06-30 18:52:00,2014-06-30 18:56:00,4.166666666666667,82.0,tstorms,75,23.0,198,19.0
2354439,Male,2014-06-30 18:52:00,2014-06-30 19:04:00,12.1,82.0,tstorms,91,31.0,106,27.0
2354437,Male,2014-06-30 18:52:00,2014-06-30 19:05:00,12.716666666666667,82.0,tstorms,143,15.0,303,15.0
2354435,Female,2014-06-30 18:52:00,2014-06-30 19:01:00,9.283333333333333,82.0,tstorms,58,19.0,310,11.0
2354432,Female,2014-06-30 18:51:00,2014-06-30 19:11:00,19.266666666666666,82.0,tstorms,174,23.0,92,19.0
2354431,Male,2014-06-30 18:51:00,2014-06-30 19:04:00,12.883333333333333,82.0,tstorms,98,15.0,59,19.0
2354430,Male,2014-06-30 18:51:00,2014-06-30 19:02:00,10.266666666666667,82.0,tstorms,91,31.0,337,19.0
2354429,Male,2014-06-30 18:51:00,2014-06-30 18:53:00,2.466666666666667,82.0,tstorms,183,15.0,130,15.0
2354427,Male,2014-06-30 18:48:00,2014-06-30 18:58:00,9.383333333333333,82.0,tstorms,173,15.0,291,19.0
2354422,Male,2014-06-30 18:51:00,2014-06-30 19:13:00,21.8,82.0,tstorms,81,39.0,127,15.0
2354421,Female,2014-06-30 18:51:00,2014-06-30 19:00:00,9.333333333333334,82.0,tstorms,227,15.0,257,15.0
2354418,Male,2014-06-30 18:51:00,2014-06-30 19:01:00,10.216666666666667,82.0,tstorms,91,31.0,140,19.0
2354414,Male,2014-06-30 18:50:00,2014-06-30 18:56:00,6.0166666666666675,82.0,tstorms,90,35.0,47,19.0
2354411,Male,2014-06-30 18:48:00,2014-06-30 18:59:00,10.366666666666667,82.0,tstorms,91,31.0,84,19.0
2354408,Male,2014-06-30 18:50:00,2014-06-30 18:59:00,8.75,82.0,tstorms,191,23.0,47,19.0
2354407,Male,2014-06-30 18:49:00,2014-06-30 18:59:00,10.0,82.0,tstorms,49,27.0,321,19.0
2354406,Male,2014-06-30 18:50:00,2014-06-30 18:59:00,9.25,82.0,tstorms,58,19.0,130,15.0
2354401,Male,2014-06-30 18:47:00,2014-06-30 18:54:00,6.85,82.0,tstorms,81,39.0,75,23.0
2354400,Male,2014-06-30 18:47:00,2014-06-30 19:16:00,29.466666666666665,82.0,tstorms,81,39.0,327,19.0
2354395,Male,2014-06-30 18:49:00,2014-06-30 19:05:00,16.0,82.0,tstorms,140,19.0,177,15.0
2354394,Male,2014-06-30 18:48:00,2014-06-30 18:56:00,8.533333333333333,82.0,tstorms,303,15.0,13,19.0
2354393,Male,2014-06-30 18:49:00,2014-06-30 18:58:00,8.8,82.0,tstorms,49,27.0,5,19.0
2354392,Male,2014-06-30 18:49:00,2014-06-30 18:52:00,2.833333333333333,82.0,tstorms,337,19.0,25,23.0
2354391,Male,2014-06-30 18:49:00,2014-06-30 18:59:00,10.116666666666667,82.0,tstorms,71,15.0,26,31.0
2354390,Female,2014-06-30 18:48:00,2014-06-30 19:06:00,17.383333333333333,82.0,tstorms,260,19.0,130,15.0
2354388,Male,2014-06-30 18:48:00,2014-06-30 18:52:00,3.85,82.0,tstorms,225,15.0,28,15.0
2354386,Female,2014-06-30 18:47:00,2014-06-30 19:02:00,14.1,82.0,tstorms,250,19.0,157,15.0
2354383,Male,2014-06-30 18:48:00,2014-06-30 18:55:00,7.116666666666666,82.0,tstorms,306,15.0,238,15.0
2354382,Male,2014-06-30 18:48:00,2014-06-30 18:51:00,3.566666666666667,82.0,tstorms,87,19.0,190,15.0
2354379,Male,2014-06-30 18:47:00,2014-06-30 19:06:00,19.2,82.0,tstorms,174,23.0,128,15.0
2354376,Male,2014-06-30 18:47:00,2014-06-30 19:00:00,12.95,82.0,tstorms,164,23.0,210,19.0
2354374,Male,2014-06-30 18:47:00,2014-06-30 19:01:00,13.75,82.0,tstorms,57,15.0,32,19.0
2354371,Male,2014-06-30 18:46:00,2014-06-30 19:01:00,14.266666666666667,82.0,tstorms,77,23.0,14,15.0
2354369,Female,2014-06-30 18:46:00,2014-06-30 19:01:00,14.55,82.0,tstorms,57,15.0,32,19.0
2354368,Male,2014-06-30 18:46:00,2014-06-30 18:51:00,4.283333333333333,82.0,tstorms,320,15.0,22,15.0
2354367,Male,2014-06-30 18:43:00,2014-06-30 18:46:00,2.966666666666667,82.0,tstorms,254,15.0,304,15.0
2354366,Male,2014-06-30 18:46:00,2014-06-30 18:50:00,4.416666666666667,82.0,tstorms,123,15.0,116,15.0
2354364,Male,2014-06-30 18:46:00,2014-06-30 18:54:00,8.45,82.0,tstorms,257,15.0,234,19.0
2354363,Male,2014-06-30 18:46:00,2014-06-30 18:54:00,8.066666666666666,82.0,tstorms,191,23.0,84,19.0
2354362,Male,2014-06-30 18:46:00,2014-06-30 18:59:00,13.083333333333336,82.0,tstorms,31,23.0,264,19.0
2354358,Male,2014-06-30 18:45:00,2014-06-30 18:49:00,3.25,82.0,tstorms,36,31.0,175,19.0
2354354,Male,2014-06-30 18:45:00,2014-06-30 18:51:00,5.95,82.0,tstorms,204,15.0,328,15.0
2354351,Male,2014-06-30 18:45:00,2014-06-30 18:47:00,2.433333333333333,82.0,tstorms,309,11.0,158,15.0
2354349,Male,2014-06-30 18:41:00,2014-06-30 18:51:00,10.066666666666666,82.0,tstorms,42,15.0,272,11.0
2354348,Male,2014-06-30 18:45:00,2014-06-30 18:49:00,4.35,82.0,tstorms,311,15.0,316,19.0
2354347,Male,2014-06-30 18:45:00,2014-06-30 18:53:00,8.25,82.0,tstorms,100,23.0,192,39.0
2354346,Male,2014-06-30 18:45:00,2014-06-30 18:48:00,3.316666666666667,82.0,tstorms,202,15.0,15,15.0
2354345,Male,2014-06-30 18:45:00,2014-06-30 18:50:00,5.7666666666666675,82.0,tstorms,49,27.0,43,43.0
2354342,Female,2014-06-30 18:44:00,2014-06-30 18:50:00,5.15,82.0,tstorms,100,23.0,111,19.0
2354341,Male,2014-06-30 18:44:00,2014-06-30 18:50:00,5.866666666666666,82.0,tstorms,108,19.0,19,15.0
2354340,Male,2014-06-30 18:44:00,2014-06-30 18:50:00,5.25,82.0,tstorms,100,23.0,111,19.0
2354339,Male,2014-06-30 18:44:00,2014-06-30 18:49:00,5.266666666666667,82.0,tstorms,140,19.0,301,19.0
2354338,Female,2014-06-30 18:44:00,2014-06-30 18:50:00,6.0166666666666675,82.0,tstorms,108,19.0,19,15.0
2354334,Male,2014-06-30 18:44:00,2014-06-30 18:46:00,2.0166666666666666,82.0,tstorms,156,15.0,300,15.0
2354332,Female,2014-06-30 18:33:00,2014-06-30 18:44:00,11.116666666666667,82.0,tstorms,61,15.0,123,15.0
2354330,Male,2014-06-30 18:43:00,2014-06-30 18:59:00,15.4,82.0,tstorms,49,27.0,210,19.0
2354326,Female,2014-06-30 18:43:00,2014-06-30 18:46:00,2.433333333333333,82.0,tstorms,232,23.0,304,15.0
2354324,Male,2014-06-30 18:43:00,2014-06-30 18:59:00,15.95,82.0,tstorms,217,15.0,52,31.0
2354322,Female,2014-06-30 18:43:00,2014-06-30 18:54:00,11.383333333333333,82.0,tstorms,108,19.0,207,15.0
2354320,Male,2014-06-30 18:43:00,2014-06-30 19:12:00,28.566666666666666,82.0,tstorms,173,15.0,256,15.0
2354317,Male,2014-06-30 18:42:00,2014-06-30 18:46:00,3.6666666666666665,82.0,tstorms,210,19.0,130,15.0
2354316,Female,2014-06-30 18:42:00,2014-06-30 18:49:00,6.2,82.0,tstorms,57,15.0,282,15.0
2354313,Male,2014-06-30 18:42:00,2014-06-30 19:07:00,24.45,82.0,tstorms,246,11.0,177,15.0
2354312,Male,2014-06-30 18:42:00,2014-06-30 18:51:00,8.233333333333333,82.0,tstorms,195,31.0,181,31.0
2354311,Male,2014-06-30 18:42:00,2014-06-30 18:49:00,7.183333333333334,82.0,tstorms,81,39.0,192,39.0
2354310,Female,2014-06-30 18:42:00,2014-06-30 18:46:00,3.633333333333333,82.0,tstorms,5,19.0,45,15.0
2354309,Male,2014-06-30 18:42:00,2014-06-30 19:00:00,17.616666666666667,82.0,tstorms,69,19.0,143,15.0
2354307,Male,2014-06-30 18:42:00,2014-06-30 18:46:00,4.15,82.0,tstorms,54,19.0,48,27.0
2354306,Male,2014-06-30 18:42:00,2014-06-30 18:44:00,2.5,82.0,tstorms,299,15.0,303,15.0
2354302,Male,2014-06-30 18:42:00,2014-06-30 18:46:00,3.933333333333333,82.0,tstorms,191,23.0,49,27.0
2354300,Male,2014-06-30 18:42:00,2014-06-30 18:50:00,8.516666666666667,82.0,tstorms,48,27.0,29,15.0
2354295,Male,2014-06-30 18:41:00,2014-06-30 18:47:00,6.116666666666666,82.0,tstorms,173,15.0,53,19.0
2354293,Male,2014-06-30 18:41:00,2014-06-30 18:52:00,11.15,82.0,tstorms,49,27.0,74,23.0
2354291,Female,2014-06-30 18:41:00,2014-06-30 18:47:00,6.466666666666668,82.0,tstorms,210,19.0,305,15.0
2354290,Male,2014-06-30 18:41:00,2014-06-30 18:51:00,10.183333333333334,82.0,tstorms,50,27.0,146,11.0
2354287,Male,2014-06-30 18:41:00,2014-06-30 18:48:00,7.333333333333332,82.0,tstorms,53,19.0,192,39.0
2354286,Male,2014-06-30 18:41:00,2014-06-30 18:46:00,4.85,82.0,tstorms,284,23.0,255,31.0
2354283,Male,2014-06-30 18:41:00,2014-06-30 18:57:00,16.783333333333335,82.0,tstorms,268,15.0,329,15.0
2354282,Male,2014-06-30 18:41:00,2014-06-30 18:43:00,2.8,82.0,tstorms,306,15.0,245,15.0
2354281,Female,2014-06-30 18:41:00,2014-06-30 19:00:00,19.716666666666665,82.0,tstorms,175,19.0,274,15.0
2354280,Female,2014-06-30 18:41:00,2014-06-30 18:47:00,5.966666666666668,82.0,tstorms,318,15.0,254,15.0
2354278,Male,2014-06-30 18:39:00,2014-06-30 18:47:00,7.783333333333332,82.0,tstorms,92,19.0,174,23.0
2354275,Female,2014-06-30 18:40:00,2014-06-30 18:57:00,17.183333333333334,82.0,tstorms,268,15.0,329,15.0
2354273,Male,2014-06-30 18:37:00,2014-06-30 18:59:00,21.416666666666668,82.0,tstorms,58,19.0,303,15.0
2354268,Male,2014-06-30 18:40:00,2014-06-30 18:48:00,7.683333333333334,82.0,tstorms,99,19.0,212,31.0
2354267,Male,2014-06-30 18:36:00,2014-06-30 18:49:00,12.716666666666667,82.0,tstorms,91,31.0,140,19.0
2354266,Male,2014-06-30 18:40:00,2014-06-30 18:45:00,5.4833333333333325,82.0,tstorms,199,15.0,264,19.0
2354264,Female,2014-06-30 18:40:00,2014-06-30 18:46:00,5.866666666666666,82.0,tstorms,33,27.0,287,27.0
2354263,Male,2014-06-30 18:40:00,2014-06-30 18:49:00,8.95,82.0,tstorms,129,15.0,206,15.0
2354262,Male,2014-06-30 18:39:00,2014-06-30 18:58:00,18.133333333333333,82.0,tstorms,199,15.0,210,19.0
2354261,Male,2014-06-30 18:40:00,2014-06-30 18:48:00,8.85,82.0,tstorms,195,31.0,174,23.0
2354260,Female,2014-06-30 18:40:00,2014-06-30 18:45:00,5.2,82.0,tstorms,73,19.0,21,15.0
2354259,Male,2014-06-30 18:39:00,2014-06-30 18:44:00,4.066666666666666,82.0,tstorms,305,15.0,216,15.0
2354258,Female,2014-06-30 18:40:00,2014-06-30 19:01:00,21.15,82.0,tstorms,144,15.0,307,15.0
2354257,Male,2014-06-30 18:40:00,2014-06-30 18:45:00,5.4,82.0,tstorms,53,19.0,291,19.0
2354254,Male,2014-06-30 18:39:00,2014-06-30 18:47:00,7.366666666666666,82.0,tstorms,47,19.0,66,19.0
2354253,Male,2014-06-30 18:39:00,2014-06-30 18:42:00,2.45,82.0,tstorms,175,19.0,36,31.0
2354252,Female,2014-06-30 18:39:00,2014-06-30 18:51:00,11.466666666666667,82.0,tstorms,117,23.0,319,15.0
2354251,Male,2014-06-30 18:39:00,2014-06-30 18:48:00,8.783333333333333,82.0,tstorms,268,15.0,337,19.0
2354248,Male,2014-06-30 18:39:00,2014-06-30 18:44:00,4.65,82.0,tstorms,337,19.0,301,19.0
2354247,Female,2014-06-30 18:39:00,2014-06-30 18:58:00,19.133333333333333,82.0,tstorms,198,19.0,207,15.0
2354246,Female,2014-06-30 18:38:00,2014-06-30 18:44:00,5.5,82.0,tstorms,16,11.0,130,15.0
2354243,Female,2014-06-30 18:38:00,2014-06-30 18:54:00,15.733333333333333,82.0,tstorms,35,39.0,177,15.0
2354240,Male,2014-06-30 18:38:00,2014-06-30 18:53:00,14.516666666666667,82.0,tstorms,49,27.0,137,15.0
2354235,Male,2014-06-30 18:38:00,2014-06-30 18:44:00,6.466666666666668,82.0,tstorms,169,15.0,91,31.0
2354232,Male,2014-06-30 18:38:00,2014-06-30 18:44:00,6.666666666666668,82.0,tstorms,198,19.0,66,19.0
2354231,Male,2014-06-30 18:37:00,2014-06-30 18:43:00,5.15,82.0,tstorms,91,31.0,56,19.0
2354230,Male,2014-06-30 18:37:00,2014-06-30 18:42:00,4.783333333333333,82.0,tstorms,230,19.0,347,15.0
2354229,Female,2014-06-30 18:37:00,2014-06-30 18:46:00,8.633333333333333,82.0,tstorms,50,27.0,134,19.0
2354228,Female,2014-06-30 18:35:00,2014-06-30 18:41:00,6.1,82.0,tstorms,204,15.0,248,15.0
2354227,Male,2014-06-30 18:37:00,2014-06-30 18:59:00,21.3,82.0,tstorms,304,15.0,236,15.0
2354221,Male,2014-06-30 18:37:00,2014-06-30 18:49:00,11.883333333333333,82.0,tstorms,321,19.0,338,15.0
2354220,Female,2014-06-30 18:37:00,2014-06-30 18:45:00,8.333333333333334,82.0,tstorms,43,43.0,91,31.0
2354219,Male,2014-06-30 18:37:00,2014-06-30 18:41:00,4.25,82.0,tstorms,21,15.0,146,11.0
2354216,Male,2014-06-30 18:37:00,2014-06-30 18:48:00,11.516666666666667,82.0,tstorms,24,15.0,49,27.0
2354215,Male,2014-06-30 18:37:00,2014-06-30 18:40:00,3.05,82.0,tstorms,198,19.0,80,19.0
2354212,Male,2014-06-30 18:37:00,2014-06-30 18:45:00,8.6,82.0,tstorms,174,23.0,110,23.0
2354206,Male,2014-06-30 18:36:00,2014-06-30 18:47:00,10.166666666666666,82.0,tstorms,93,15.0,190,15.0
2354205,Female,2014-06-30 18:36:00,2014-06-30 18:41:00,4.95,82.0,tstorms,123,15.0,290,15.0
2354202,Male,2014-06-30 18:36:00,2014-06-30 18:42:00,5.4,82.0,tstorms,211,19.0,173,15.0
2354201,Male,2014-06-30 18:36:00,2014-06-30 18:43:00,6.8,82.0,tstorms,90,35.0,174,23.0
2354200,Male,2014-06-30 18:36:00,2014-06-30 18:42:00,5.683333333333334,82.0,tstorms,118,19.0,143,15.0
2354199,Female,2014-06-30 18:36:00,2014-06-30 18:40:00,3.6,82.0,tstorms,302,19.0,152,15.0
2354198,Male,2014-06-30 18:36:00,2014-06-30 18:47:00,11.366666666666667,82.0,tstorms,225,15.0,225,15.0
2354197,Female,2014-06-30 18:36:00,2014-06-30 18:51:00,15.016666666666667,82.0,tstorms,20,15.0,309,11.0
2354196,Male,2014-06-30 18:36:00,2014-06-30 18:41:00,4.9,82.0,tstorms,50,27.0,43,43.0
2354193,Male,2014-06-30 18:36:00,2014-06-30 18:58:00,22.16666666666667,82.0,tstorms,289,19.0,257,15.0
2354192,Male,2014-06-30 18:36:00,2014-06-30 18:47:00,11.216666666666667,82.0,tstorms,199,15.0,49,27.0
2354190,Female,2014-06-30 18:36:00,2014-06-30 18:45:00,9.566666666666666,82.0,tstorms,156,15.0,227,15.0
2354188,Male,2014-06-30 18:35:00,2014-06-30 18:58:00,22.8,82.0,tstorms,49,27.0,16,11.0
2354187,Male,2014-06-30 18:35:00,2014-06-30 18:38:00,2.7,82.0,tstorms,158,15.0,309,11.0
2354186,Male,2014-06-30 18:34:00,2014-06-30 18:41:00,7.4,82.0,tstorms,13,19.0,156,15.0
2354185,Male,2014-06-30 18:35:00,2014-06-30 18:44:00,8.85,82.0,tstorms,233,15.0,43,43.0
2354184,Male,2014-06-30 18:35:00,2014-06-30 18:50:00,14.666666666666664,82.0,tstorms,177,15.0,232,23.0
2354182,Male,2014-06-30 18:35:00,2014-06-30 18:49:00,13.75,82.0,tstorms,229,19.0,144,15.0
2354181,Female,2014-06-30 18:31:00,2014-06-30 18:53:00,21.78333333333333,82.0,tstorms,43,43.0,282,15.0
2354180,Male,2014-06-30 18:35:00,2014-06-30 18:45:00,9.85,82.0,tstorms,177,15.0,113,15.0
2354179,Female,2014-06-30 18:35:00,2014-06-30 19:03:00,27.58333333333333,82.0,tstorms,156,15.0,277,15.0
2354176,Male,2014-06-30 18:35:00,2014-06-30 18:41:00,6.85,82.0,tstorms,49,27.0,199,15.0
2354174,Male,2014-06-30 18:32:00,2014-06-30 18:41:00,9.366666666666667,82.0,tstorms,49,27.0,112,15.0
2354173,Male,2014-06-30 18:35:00,2014-06-30 18:44:00,9.0,82.0,tstorms,268,15.0,60,19.0
2354171,Male,2014-06-30 18:35:00,2014-06-30 18:38:00,3.283333333333333,82.0,tstorms,210,19.0,29,15.0
2354170,Female,2014-06-30 18:35:00,2014-06-30 18:43:00,8.65,82.0,tstorms,251,15.0,256,15.0
2354168,Male,2014-06-30 18:34:00,2014-06-30 18:51:00,16.416666666666668,82.0,tstorms,5,19.0,84,19.0
2354167,Male,2014-06-30 18:34:00,2014-06-30 18:39:00,4.216666666666667,82.0,tstorms,130,15.0,128,15.0
2354166,Male,2014-06-30 18:34:00,2014-06-30 18:43:00,8.633333333333333,82.0,tstorms,52,31.0,174,23.0
2354160,Male,2014-06-30 18:33:00,2014-06-30 18:35:00,2.2666666666666666,82.0,tstorms,303,15.0,299,15.0
2354159,Male,2014-06-30 18:34:00,2014-06-30 18:48:00,14.566666666666665,82.0,tstorms,174,23.0,215,15.0
2354158,Male,2014-06-30 18:34:00,2014-06-30 18:38:00,3.9,82.0,tstorms,113,15.0,288,11.0
2354157,Male,2014-06-30 18:34:00,2014-06-30 18:51:00,17.616666666666667,82.0,tstorms,177,15.0,256,15.0
2354156,Male,2014-06-30 18:33:00,2014-06-30 18:37:00,3.75,82.0,tstorms,91,31.0,198,19.0
2354155,Female,2014-06-30 18:33:00,2014-06-30 18:42:00,8.55,82.0,tstorms,306,15.0,244,19.0
2354153,Male,2014-06-30 18:33:00,2014-06-30 18:40:00,6.166666666666668,82.0,tstorms,300,15.0,232,23.0
2354147,Female,2014-06-30 18:33:00,2014-06-30 18:51:00,18.633333333333333,82.0,tstorms,120,15.0,149,11.0
2354145,Male,2014-06-30 18:33:00,2014-06-30 18:42:00,9.25,82.0,tstorms,312,15.0,295,15.0
2354144,Female,2014-06-30 18:33:00,2014-06-30 18:41:00,8.383333333333333,82.0,tstorms,307,15.0,302,19.0
2354142,Male,2014-06-30 18:33:00,2014-06-30 18:49:00,16.05,82.0,tstorms,217,15.0,26,31.0
2354140,Male,2014-06-30 18:33:00,2014-06-30 18:45:00,12.516666666666667,82.0,tstorms,48,27.0,99,19.0
2354138,Male,2014-06-30 18:33:00,2014-06-30 18:36:00,3.0166666666666666,82.0,tstorms,150,11.0,263,11.0
2354134,Male,2014-06-30 18:32:00,2014-06-30 18:46:00,13.716666666666667,82.0,tstorms,50,27.0,74,23.0
2354133,Female,2014-06-30 18:32:00,2014-06-30 18:49:00,16.383333333333333,82.0,tstorms,192,39.0,86,15.0
2354132,Female,2014-06-30 18:32:00,2014-06-30 18:51:00,18.95,82.0,tstorms,177,15.0,251,15.0
2354131,Female,2014-06-30 18:28:00,2014-06-30 18:32:00,3.9166666666666665,82.0,tstorms,219,11.0,58,19.0
2354130,Male,2014-06-30 18:32:00,2014-06-30 18:35:00,2.55,82.0,tstorms,165,19.0,227,15.0
2354129,Female,2014-06-30 18:32:00,2014-06-30 19:00:00,27.78333333333333,82.0,tstorms,245,15.0,258,19.0
2354128,Male,2014-06-30 18:32:00,2014-06-30 18:35:00,3.2666666666666666,82.0,tstorms,69,19.0,315,11.0
2354124,Female,2014-06-30 18:32:00,2014-06-30 18:38:00,5.933333333333334,82.0,tstorms,223,15.0,20,15.0
2354120,Male,2014-06-30 18:32:00,2014-06-30 18:45:00,13.216666666666667,82.0,tstorms,251,15.0,292,11.0
2354119,Male,2014-06-30 18:31:00,2014-06-30 18:34:00,2.933333333333333,82.0,tstorms,115,23.0,156,15.0
2354115,Male,2014-06-30 18:31:00,2014-06-30 18:48:00,16.85,82.0,tstorms,93,15.0,324,15.0
